t,s,alpha(t+s)-beta(s),alpha(t+s),beta(s),gamma_used
13.399999999999395,3.9999999999892566,20.699999999994326,20.699999999994326,0,2
13.409999999999393,3.9999999999892566,20.704999999994325,20.704999999994325,0,2
13.419999999999394,3.9999999999892566,20.709999999994324,20.709999999994324,0,2
13.429999999999396,3.9999999999892566,20.714999999994326,20.714999999994326,0,2
13.439999999999394,3.9999999999892566,20.719999999994325,20.719999999994325,0,2
13.449999999999392,3.9999999999892566,20.724999999994324,20.724999999994324,0,2
13.459999999999393,3.9999999999892566,20.729999999994327,20.729999999994327,0,2
13.469999999999395,3.9999999999892566,20.734999999994326,20.734999999994326,0,2
13.479999999999393,3.9999999999892566,20.739999999994325,20.739999999994325,0,2
13.489999999999391,3.9999999999892566,20.744999999994324,20.744999999994324,0,2
13.499999999999392,3.9999999999892566,20.749999999994323,20.749999999994323,0,2
13.509999999999394,3.9999999999892566,20.754999999994325,20.754999999994325,0,2
13.519999999999392,3.9999999999892566,20.759999999994324,20.759999999994324,0,2
13.52999999999939,3.9999999999892566,20.764999999994323,20.764999999994323,0,2
13.539999999999392,3.9999999999892566,20.769999999994326,20.769999999994326,0,2
13.549999999999393,3.9999999999892566,20.774999999994325,20.774999999994325,0,2
13.559999999999391,3.9999999999892566,20.779999999994324,20.779999999994324,0,2
13.56999999999939,3.9999999999892566,20.784999999994323,20.784999999994323,0,2
13.57999999999939,3.9999999999892566,20.789999999994322,20.789999999994322,0,2
13.589999999999392,3.9999999999892566,20.794999999994324,20.794999999994324,0,2
13.59999999999939,3.9999999999892566,20.799999999994323,20.799999999994323,0,2
13.609999999999388,3.9999999999892566,20.804999999994322,20.804999999994322,0,2
13.61999999999939,3.9999999999892566,20.809999999994325,20.809999999994325,0,2
13.629999999999391,3.9999999999892566,20.814999999994324,20.814999999994324,0,2
13.63999999999939,3.9999999999892566,20.819999999994323,20.819999999994323,0,2
13.649999999999388,3.9999999999892566,20.824999999994322,20.824999999994322,0,2
13.659999999999389,3.9999999999892566,20.82999999999432,20.82999999999432,0,2
13.66999999999939,3.9999999999892566,20.834999999994324,20.834999999994324,0,2
13.679999999999389,3.9999999999892566,20.839999999994323,20.839999999994323,0,2
13.689999999999387,3.9999999999892566,20.84499999999432,20.84499999999432,0,2
13.699999999999388,3.9999999999892566,20.849999999994324,20.849999999994324,0,2
13.70999999999939,3.9999999999892566,20.854999999994323,20.854999999994323,0,2
13.719999999999388,3.9999999999892566,20.859999999994322,20.859999999994322,0,2
13.729999999999386,3.9999999999892566,20.86499999999432,20.86499999999432,0,2
13.739999999999387,3.9999999999892566,20.86999999999432,20.86999999999432,0,2
13.749999999999389,3.9999999999892566,20.874999999994323,20.874999999994323,0,2
13.759999999999387,3.9999999999892566,20.87999999999432,20.87999999999432,0,2
13.769999999999385,3.9999999999892566,20.88499999999432,20.88499999999432,0,2
13.779999999999387,3.9999999999892566,20.889999999994323,20.889999999994323,0,2
13.789999999999388,3.9999999999892566,20.894999999994322,20.894999999994322,0,2
13.799999999999386,3.9999999999892566,20.89999999999432,20.89999999999432,0,2
13.809999999999384,3.9999999999892566,20.90499999999432,20.90499999999432,0,2
13.819999999999386,3.9999999999892566,20.90999999999432,20.90999999999432,0,2
13.829999999999387,3.9999999999892566,20.914999999994322,20.914999999994322,0,2
13.839999999999385,3.9999999999892566,20.91999999999432,20.91999999999432,0,2
13.849999999999383,3.9999999999892566,20.92499999999432,20.92499999999432,0,2
13.859999999999385,3.9999999999892566,20.929999999994322,20.929999999994322,0,2
13.869999999999386,3.9999999999892566,20.93499999999432,20.93499999999432,0,2
13.879999999999384,3.9999999999892566,20.93999999999432,20.93999999999432,0,2
13.889999999999382,3.9999999999892566,20.94499999999432,20.94499999999432,0,2
13.899999999999384,3.9999999999892566,20.94999999999432,20.94999999999432,0,2
13.909999999999386,3.9999999999892566,20.95499999999432,20.95499999999432,0,2
13.919999999999384,3.9999999999892566,20.95999999999432,20.95999999999432,0,2
13.929999999999382,3.9999999999892566,20.96499999999432,20.96499999999432,0,2
13.939999999999383,3.9999999999892566,20.96999999999432,20.96999999999432,0,2
13.949999999999385,3.9999999999892566,20.97499999999432,20.97499999999432,0,2
13.959999999999383,3.9999999999892566,20.97999999999432,20.97999999999432,0,2
13.96999999999938,3.9999999999892566,20.98499999999432,20.98499999999432,0,2
13.979999999999382,3.9999999999892566,20.989999999994318,20.989999999994318,0,2
13.989999999999384,3.9999999999892566,20.99499999999432,20.99499999999432,0,2
13.999999999999382,3.9999999999892566,20.99999999999432,20.99999999999432,0,2
14.00999999999938,3.9999999999892566,21.004999999994318,21.004999999994318,0,2
14.019999999999381,3.9999999999892566,21.00999999999432,21.00999999999432,0,2
14.029999999999383,3.9999999999892566,21.01499999999432,21.01499999999432,0,2
14.039999999999381,3.9999999999892566,21.01999999999432,21.01999999999432,0,2
14.049999999999379,3.9999999999892566,21.024999999994318,21.024999999994318,0,2
14.05999999999938,3.9999999999892566,21.029999999994317,21.029999999994317,0,2
14.069999999999382,3.9999999999892566,21.03499999999432,21.03499999999432,0,2
14.07999999999938,3.9999999999892566,21.03999999999432,21.03999999999432,0,2
14.089999999999378,3.9999999999892566,21.044999999994317,21.044999999994317,0,2
14.09999999999938,3.9999999999892566,21.04999999999432,21.04999999999432,0,2
14.109999999999381,3.9999999999892566,21.05499999999432,21.05499999999432,0,2
14.11999999999938,3.9999999999892566,21.059999999994318,21.059999999994318,0,2
14.129999999999377,3.9999999999892566,21.064999999994317,21.064999999994317,0,2
14.139999999999379,3.9999999999892566,21.069999999994316,21.069999999994316,0,2
14.14999999999938,3.9999999999892566,21.07499999999432,21.07499999999432,0,2
14.159999999999378,3.9999999999892566,21.079999999994318,21.079999999994318,0,2
14.169999999999376,3.9999999999892566,21.084999999994317,21.084999999994317,0,2
14.179999999999378,3.9999999999892566,21.08999999999432,21.08999999999432,0,2
14.18999999999938,3.9999999999892566,21.094999999994318,21.094999999994318,0,2
14.199999999999378,3.9999999999892566,21.099999999994317,21.099999999994317,0,2
14.209999999999376,3.9999999999892566,21.104999999994316,21.104999999994316,0,2
14.219999999999377,3.9999999999892566,21.109999999994315,21.109999999994315,0,2
14.229999999999379,3.9999999999892566,21.114999999994318,21.114999999994318,0,2
14.239999999999377,3.9999999999892566,21.119999999994317,21.119999999994317,0,2
14.249999999999375,3.9999999999892566,21.124999999994316,21.124999999994316,0,2
14.259999999999376,3.9999999999892566,21.129999999994318,21.129999999994318,0,2
14.269999999999378,3.9999999999892566,21.134999999994317,21.134999999994317,0,2
14.279999999999376,3.9999999999892566,21.139999999994316,21.139999999994316,0,2
14.289999999999374,3.9999999999892566,21.144999999994315,21.144999999994315,0,2
14.299999999999375,3.9999999999892566,21.149999999994314,21.149999999994314,0,2
14.309999999999377,3.9999999999892566,21.154999999994317,21.154999999994317,0,2
14.319999999999375,3.9999999999892566,21.159999999994316,21.159999999994316,0,2
14.329999999999373,3.9999999999892566,21.164999999994315,21.164999999994315,0,2
14.339999999999375,3.9999999999892566,21.169999999994317,21.169999999994317,0,2
14.349999999999376,3.9999999999892566,21.174999999994316,21.174999999994316,0,2
14.359999999999374,3.9999999999892566,21.179999999994315,21.179999999994315,0,2
14.369999999999372,3.9999999999892566,21.184999999994314,21.184999999994314,0,2
14.379999999999374,3.9999999999892566,21.189999999994313,21.189999999994313,0,2
14.389999999999375,3.9999999999892566,21.194999999994316,21.194999999994316,0,2
14.399999999999373,3.9999999999892566,21.199999999994315,21.199999999994315,0,2
14.409999999999371,3.9999999999892566,21.204999999994314,21.204999999994314,0,2
14.419999999999373,3.9999999999892566,21.209999999994317,21.209999999994317,0,2
14.429999999999374,3.9999999999892566,21.214999999994316,21.214999999994316,0,2
14.439999999999372,3.9999999999892566,21.219999999994315,21.219999999994315,0,2
14.44999999999937,3.9999999999892566,21.224999999994314,21.224999999994314,0,2
14.459999999999372,3.9999999999892566,21.229999999994313,21.229999999994313,0,2
14.469999999999374,3.9999999999892566,21.234999999994315,21.234999999994315,0,2
14.479999999999372,3.9999999999892566,21.239999999994314,21.239999999994314,0,2
14.48999999999937,3.9999999999892566,21.244999999994313,21.244999999994313,0,2
14.499999999999371,3.9999999999892566,21.249999999994316,21.249999999994316,0,2
14.509999999999373,3.9999999999892566,21.254999999994315,21.254999999994315,0,2
14.51999999999937,3.9999999999892566,21.259999999994314,21.259999999994314,0,2
14.529999999999369,3.9999999999892566,21.264999999994313,21.264999999994313,0,2
14.53999999999937,3.9999999999892566,21.26999999999431,21.26999999999431,0,2
14.549999999999372,3.9999999999892566,21.274999999994314,21.274999999994314,0,2
14.55999999999937,3.9999999999892566,21.279999999994313,21.279999999994313,0,2
14.569999999999368,3.9999999999892566,21.284999999994312,21.284999999994312,0,2
14.57999999999937,3.9999999999892566,21.289999999994315,21.289999999994315,0,2
14.589999999999371,3.9999999999892566,21.294999999994314,21.294999999994314,0,2
14.599999999999369,3.9999999999892566,21.299999999994313,21.299999999994313,0,2
14.609999999999367,3.9999999999892566,21.304999999994312,21.304999999994312,0,2
14.619999999999369,3.9999999999892566,21.30999999999431,21.30999999999431,0,2
14.62999999999937,3.9999999999892566,21.314999999994313,21.314999999994313,0,2
14.639999999999368,3.9999999999892566,21.319999999994312,21.319999999994312,0,2
14.649999999999366,3.9999999999892566,21.32499999999431,21.32499999999431,0,2
14.659999999999368,3.9999999999892566,21.329999999994314,21.329999999994314,0,2
14.66999999999937,3.9999999999892566,21.334999999994313,21.334999999994313,0,2
14.679999999999367,3.9999999999892566,21.339999999994312,21.339999999994312,0,2
14.689999999999365,3.9999999999892566,21.34499999999431,21.34499999999431,0,2
14.699999999999367,3.9999999999892566,21.34999999999431,21.34999999999431,0,2
14.709999999999368,3.9999999999892566,21.354999999994313,21.354999999994313,0,2
14.719999999999366,3.9999999999892566,21.35999999999431,21.35999999999431,0,2
14.729999999999364,3.9999999999892566,21.36499999999431,21.36499999999431,0,2
14.739999999999366,3.9999999999892566,21.369999999994313,21.369999999994313,0,2
14.749999999999368,3.9999999999892566,21.374999999994312,21.374999999994312,0,2
14.759999999999366,3.9999999999892566,21.37999999999431,21.37999999999431,0,2
14.769999999999364,3.9999999999892566,21.38499999999431,21.38499999999431,0,2
14.779999999999365,3.9999999999892566,21.38999999999431,21.38999999999431,0,2
14.789999999999367,3.9999999999892566,21.39499999999431,21.39499999999431,0,2
14.799999999999365,3.9999999999892566,21.39999999999431,21.39999999999431,0,2
14.809999999999363,3.9999999999892566,21.40499999999431,21.40499999999431,0,2
14.819999999999364,3.9999999999892566,21.409999999994312,21.409999999994312,0,2
14.829999999999366,3.9999999999892566,21.41499999999431,21.41499999999431,0,2
14.839999999999364,3.9999999999892566,21.41999999999431,21.41999999999431,0,2
14.849999999999362,3.9999999999892566,21.42499999999431,21.42499999999431,0,2
14.859999999999363,3.9999999999892566,21.42999999999431,21.42999999999431,0,2
14.869999999999365,3.9999999999892566,21.43499999999431,21.43499999999431,0,2
14.879999999999363,3.9999999999892566,21.43999999999431,21.43999999999431,0,2
14.889999999999361,3.9999999999892566,21.44499999999431,21.44499999999431,0,2
14.899999999999363,3.9999999999892566,21.44999999999431,21.44999999999431,0,2
14.909999999999364,3.9999999999892566,21.45499999999431,21.45499999999431,0,2
14.919999999999362,3.9999999999892566,21.45999999999431,21.45999999999431,0,2
14.92999999999936,3.9999999999892566,21.46499999999431,21.46499999999431,0,2
14.939999999999362,3.9999999999892566,21.469999999994307,21.469999999994307,0,2
14.949999999999363,3.9999999999892566,21.47499999999431,21.47499999999431,0,2
14.959999999999361,3.9999999999892566,21.47999999999431,21.47999999999431,0,2
14.96999999999936,3.9999999999892566,21.484999999994308,21.484999999994308,0,2
14.979999999999361,3.9999999999892566,21.48999999999431,21.48999999999431,0,2
14.989999999999363,3.9999999999892566,21.49499999999431,21.49499999999431,0,2
14.99999999999936,3.9999999999892566,21.49999999999431,21.49999999999431,0,2
15.009999999999359,3.9999999999892566,21.504999999994308,21.504999999994308,0,2
15.01999999999936,3.9999999999892566,21.509999999994307,21.509999999994307,0,2
15.029999999999362,3.9999999999892566,21.51499999999431,21.51499999999431,0,2
15.03999999999936,3.9999999999892566,21.519999999994308,21.519999999994308,0,2
15.049999999999358,3.9999999999892566,21.524999999994307,21.524999999994307,0,2
15.05999999999936,3.9999999999892566,21.52999999999431,21.52999999999431,0,2
15.06999999999936,3.9999999999892566,21.53499999999431,21.53499999999431,0,2
15.079999999999359,3.9999999999892566,21.539999999994308,21.539999999994308,0,2
15.089999999999357,3.9999999999892566,21.544999999994307,21.544999999994307,0,2
15.099999999999358,3.9999999999892566,21.549999999994306,21.549999999994306,0,2
15.10999999999936,3.9999999999892566,21.55499999999431,21.55499999999431,0,2
15.119999999999358,3.9999999999892566,21.559999999994307,21.559999999994307,0,2
15.129999999999356,3.9999999999892566,21.564999999994306,21.564999999994306,0,2
15.139999999999358,3.9999999999892566,21.56999999999431,21.56999999999431,0,2
15.149999999999359,3.9999999999892566,21.574999999994308,21.574999999994308,0,2
15.159999999999357,3.9999999999892566,21.579999999994307,21.579999999994307,0,2
15.169999999999355,3.9999999999892566,21.584999999994306,21.584999999994306,0,2
15.179999999999357,3.9999999999892566,21.589999999994305,21.589999999994305,0,2
15.189999999999358,3.9999999999892566,21.594999999994307,21.594999999994307,0,2
15.199999999999356,3.9999999999892566,21.599999999994306,21.599999999994306,0,2
15.209999999999354,3.9999999999892566,21.604999999994305,21.604999999994305,0,2
15.219999999999356,3.9999999999892566,21.609999999994308,21.609999999994308,0,2
15.229999999999357,3.9999999999892566,21.614999999994307,21.614999999994307,0,2
15.239999999999355,3.9999999999892566,21.619999999994306,21.619999999994306,0,2
15.249999999999353,3.9999999999892566,21.624999999994305,21.624999999994305,0,2
15.259999999999355,3.9999999999892566,21.629999999994304,21.629999999994304,0,2
15.269999999999357,3.9999999999892566,21.634999999994307,21.634999999994307,0,2
15.279999999999355,3.9999999999892566,21.639999999994306,21.639999999994306,0,2
15.289999999999353,3.9999999999892566,21.644999999994305,21.644999999994305,0,2
15.299999999999354,3.9999999999892566,21.649999999994307,21.649999999994307,0,2
15.309999999999356,3.9999999999892566,21.654999999994306,21.654999999994306,0,2
15.319999999999354,3.9999999999892566,21.659999999994305,21.659999999994305,0,2
15.329999999999352,3.9999999999892566,21.664999999994304,21.664999999994304,0,2
15.339999999999353,3.9999999999892566,21.669999999994303,21.669999999994303,0,2
15.349999999999355,3.9999999999892566,21.674999999994306,21.674999999994306,0,2
15.359999999999353,3.9999999999892566,21.679999999994305,21.679999999994305,0,2
15.36999999999935,3.9999999999892566,21.684999999994304,21.684999999994304,0,2
15.379999999999352,3.9999999999892566,21.689999999994306,21.689999999994306,0,2
15.389999999999354,3.9999999999892566,21.694999999994305,21.694999999994305,0,2
15.399999999999352,3.9999999999892566,21.699999999994304,21.699999999994304,0,2
15.40999999999935,3.9999999999892566,21.704999999994303,21.704999999994303,0,2
15.419999999999352,3.9999999999892566,21.709999999994302,21.709999999994302,0,2
15.429999999999353,3.9999999999892566,21.714999999994305,21.714999999994305,0,2
15.439999999999351,3.9999999999892566,21.719999999994304,21.719999999994304,0,2
15.44999999999935,3.9999999999892566,21.724999999994303,21.724999999994303,0,2
15.45999999999935,3.9999999999892566,21.729999999994305,21.729999999994305,0,2
15.469999999999352,3.9999999999892566,21.734999999994304,21.734999999994304,0,2
15.47999999999935,3.9999999999892566,21.739999999994303,21.739999999994303,0,2
15.489999999999348,3.9999999999892566,21.744999999994302,21.744999999994302,0,2
15.49999999999935,3.9999999999892566,21.7499999999943,21.7499999999943,0,2
15.509999999999351,3.9999999999892566,21.754999999994304,21.754999999994304,0,2
15.51999999999935,3.9999999999892566,21.759999999994303,21.759999999994303,0,2
15.529999999999347,3.9999999999892566,21.764999999994302,21.764999999994302,0,2
15.539999999999349,3.9999999999892566,21.769999999994305,21.769999999994305,0,2
15.54999999999935,3.9999999999892566,21.774999999994304,21.774999999994304,0,2
15.559999999999349,3.9999999999892566,21.779999999994303,21.779999999994303,0,2
15.569999999999347,3.9999999999892566,21.7849999999943,21.7849999999943,0,2
15.579999999999348,3.9999999999892566,21.7899999999943,21.7899999999943,0,2
15.58999999999935,3.9999999999892566,21.794999999994303,21.794999999994303,0,2
15.599999999999348,3.9999999999892566,21.799999999994302,21.799999999994302,0,2
15.609999999999346,3.9999999999892566,21.8049999999943,21.8049999999943,0,2
15.619999999999347,3.9999999999892566,21.809999999994304,21.809999999994304,0,2
15.629999999999349,3.9999999999892566,21.814999999994303,21.814999999994303,0,2
15.639999999999347,3.9999999999892566,21.8199999999943,21.8199999999943,0,2
15.649999999999345,3.9999999999892566,21.8249999999943,21.8249999999943,0,2
15.659999999999346,3.9999999999892566,21.8299999999943,21.8299999999943,0,2
15.669999999999348,3.9999999999892566,21.834999999994302,21.834999999994302,0,2
15.679999999999346,3.9999999999892566,21.8399999999943,21.8399999999943,0,2
15.689999999999344,3.9999999999892566,21.8449999999943,21.8449999999943,0,2
15.699999999999346,3.9999999999892566,21.849999999994303,21.849999999994303,0,2
15.709999999999347,3.9999999999892566,21.854999999994302,21.854999999994302,0,2
15.719999999999345,3.9999999999892566,21.8599999999943,21.8599999999943,0,2
15.729999999999343,3.9999999999892566,21.8649999999943,21.8649999999943,0,2
15.739999999999345,3.9999999999892566,21.8699999999943,21.8699999999943,0,2
15.749999999999346,3.9999999999892566,21.8749999999943,21.8749999999943,0,2
15.759999999999344,3.9999999999892566,21.8799999999943,21.8799999999943,0,2
15.769999999999342,3.9999999999892566,21.8849999999943,21.8849999999943,0,2
15.779999999999344,3.9999999999892566,21.889999999994302,21.889999999994302,0,2
15.789999999999345,3.9999999999892566,21.8949999999943,21.8949999999943,0,2
15.799999999999343,3.9999999999892566,21.8999999999943,21.8999999999943,0,2
15.809999999999341,3.9999999999892566,21.9049999999943,21.9049999999943,0,2
15.819999999999343,3.9999999999892566,21.909999999994298,21.909999999994298,0,2
15.829999999999345,3.9999999999892566,21.9149999999943,21.9149999999943,0,2
15.839999999999343,3.9999999999892566,21.9199999999943,21.9199999999943,0,2
15.84999999999934,3.9999999999892566,21.9249999999943,21.9249999999943,0,2
15.859999999999342,3.9999999999892566,21.9299999999943,21.9299999999943,0,2
15.869999999999344,3.9999999999892566,21.9349999999943,21.9349999999943,0,2
15.879999999999342,3.9999999999892566,21.9399999999943,21.9399999999943,0,2
15.88999999999934,3.9999999999892566,21.944999999994298,21.944999999994298,0,2
15.899999999999341,3.9999999999892566,21.949999999994297,21.949999999994297,0,2
15.909999999999343,3.9999999999892566,21.9549999999943,21.9549999999943,0,2
15.919999999999341,3.9999999999892566,21.9599999999943,21.9599999999943,0,2
15.929999999999339,3.9999999999892566,21.964999999994298,21.964999999994298,0,2
15.93999999999934,3.9999999999892566,21.9699999999943,21.9699999999943,0,2
15.949999999999342,3.9999999999892566,21.9749999999943,21.9749999999943,0,2
15.95999999999934,3.9999999999892566,21.9799999999943,21.9799999999943,0,2
15.969999999999338,3.9999999999892566,21.984999999994297,21.984999999994297,0,2
15.97999999999934,3.9999999999892566,21.989999999994296,21.989999999994296,0,2
15.989999999999341,3.9999999999892566,21.9949999999943,21.9949999999943,0,2
15.99999999999934,3.9999999999892566,21.999999999994298,21.999999999994298,0,2
16.009999999999337,3.9999999999892566,22.004999999994297,22.004999999994297,0,2
16.01999999999934,3.9999999999892566,22.0099999999943,22.0099999999943,0,2
16.02999999999934,3.9999999999892566,22.0149999999943,22.0149999999943,0,2
16.03999999999934,3.9999999999892566,22.019999999994297,22.019999999994297,0,2
16.049999999999336,3.9999999999892566,22.024999999994296,22.024999999994296,0,2
16.059999999999338,3.9999999999892566,22.029999999994295,22.029999999994295,0,2
16.06999999999934,3.9999999999892566,22.034999999994298,22.034999999994298,0,2
16.079999999999337,3.9999999999892566,22.039999999994297,22.039999999994297,0,2
16.089999999999336,3.9999999999892566,22.044999999994296,22.044999999994296,0,2
16.099999999999337,3.9999999999892566,22.0499999999943,22.0499999999943,0,2
16.10999999999934,3.9999999999892566,22.054999999994298,22.054999999994298,0,2
16.119999999999337,3.9999999999892566,22.059999999994297,22.059999999994297,0,2
16.129999999999335,3.9999999999892566,22.064999999994296,22.064999999994296,0,2
16.139999999999336,3.9999999999892566,22.069999999994295,22.069999999994295,0,2
16.149999999999338,3.9999999999892566,22.074999999994297,22.074999999994297,0,2
16.159999999999336,3.9999999999892566,22.079999999994296,22.079999999994296,0,2
16.169999999999334,3.9999999999892566,22.084999999994295,22.084999999994295,0,2
16.179999999999335,3.9999999999892566,22.089999999994298,22.089999999994298,0,2
16.189999999999337,3.9999999999892566,22.094999999994297,22.094999999994297,0,2
16.199999999999335,3.9999999999892566,22.099999999994296,22.099999999994296,0,2
16.209999999999333,3.9999999999892566,22.104999999994295,22.104999999994295,0,2
16.219999999999335,3.9999999999892566,22.109999999994294,22.109999999994294,0,2
16.229999999999336,3.9999999999892566,22.114999999994296,22.114999999994296,0,2
16.239999999999334,3.9999999999892566,22.119999999994295,22.119999999994295,0,2
16.249999999999332,3.9999999999892566,22.124999999994294,22.124999999994294,0,2
16.259999999999334,3.9999999999892566,22.129999999994297,22.129999999994297,0,2
16.269999999999335,3.9999999999892566,22.134999999994296,22.134999999994296,0,2
16.279999999999333,3.9999999999892566,22.139999999994295,22.139999999994295,0,2
16.28999999999933,3.9999999999892566,22.144999999994294,22.144999999994294,0,2
16.299999999999333,3.9999999999892566,22.149999999994293,22.149999999994293,0,2
16.309999999999334,3.9999999999892566,22.154999999994295,22.154999999994295,0,2
16.319999999999332,3.9999999999892566,22.159999999994294,22.159999999994294,0,2
16.32999999999933,3.9999999999892566,22.164999999994293,22.164999999994293,0,2
16.339999999999332,3.9999999999892566,22.169999999994296,22.169999999994296,0,2
16.349999999999334,3.9999999999892566,22.174999999994295,22.174999999994295,0,2
16.35999999999933,3.9999999999892566,22.179999999994294,22.179999999994294,0,2
16.36999999999933,3.9999999999892566,22.184999999994293,22.184999999994293,0,2
16.37999999999933,3.9999999999892566,22.189999999994292,22.189999999994292,0,2
16.389999999999333,3.9999999999892566,22.194999999994295,22.194999999994295,0,2
16.39999999999933,3.9999999999892566,22.199999999994294,22.199999999994294,0,2
16.40999999999933,3.9999999999892566,22.204999999994293,22.204999999994293,0,2
16.41999999999933,3.9999999999892566,22.209999999994295,22.209999999994295,0,2
16.429999999999332,3.9999999999892566,22.214999999994294,22.214999999994294,0,2
16.43999999999933,3.9999999999892566,22.219999999994293,22.219999999994293,0,2
16.449999999999328,3.9999999999892566,22.224999999994292,22.224999999994292,0,2
16.45999999999933,3.9999999999892566,22.22999999999429,22.22999999999429,0,2
16.46999999999933,3.9999999999892566,22.234999999994294,22.234999999994294,0,2
16.47999999999933,3.9999999999892566,22.239999999994293,22.239999999994293,0,2
16.489999999999327,3.9999999999892566,22.244999999994292,22.244999999994292,0,2
16.49999999999933,3.9999999999892566,22.249999999994294,22.249999999994294,0,2
16.50999999999933,3.9999999999892566,22.254999999994293,22.254999999994293,0,2
16.519999999999328,3.9999999999892566,22.259999999994292,22.259999999994292,0,2
16.529999999999326,3.9999999999892566,22.26499999999429,22.26499999999429,0,2
16.539999999999328,3.9999999999892566,22.26999999999429,22.26999999999429,0,2
16.54999999999933,3.9999999999892566,22.274999999994293,22.274999999994293,0,2
16.559999999999327,3.9999999999892566,22.279999999994292,22.279999999994292,0,2
16.569999999999325,3.9999999999892566,22.28499999999429,22.28499999999429,0,2
16.579999999999327,3.9999999999892566,22.289999999994293,22.289999999994293,0,2
16.58999999999933,3.9999999999892566,22.294999999994292,22.294999999994292,0,2
16.599999999999326,3.9999999999892566,22.29999999999429,22.29999999999429,0,2
16.609999999999324,3.9999999999892566,22.30499999999429,22.30499999999429,0,2
16.619999999999326,3.9999999999892566,22.30999999999429,22.30999999999429,0,2
16.629999999999328,3.9999999999892566,22.314999999994292,22.314999999994292,0,2
16.639999999999326,3.9999999999892566,22.31999999999429,22.31999999999429,0,2
16.649999999999324,3.9999999999892566,22.32499999999429,22.32499999999429,0,2
16.659999999999325,3.9999999999892566,22.329999999994293,22.329999999994293,0,2
16.669999999999327,3.9999999999892566,22.33499999999429,22.33499999999429,0,2
16.679999999999325,3.9999999999892566,22.33999999999429,22.33999999999429,0,2
16.689999999999323,3.9999999999892566,22.34499999999429,22.34499999999429,0,2
16.699999999999324,3.9999999999892566,22.34999999999429,22.34999999999429,0,2
16.709999999999326,3.9999999999892566,22.35499999999429,22.35499999999429,0,2
16.719999999999324,3.9999999999892566,22.35999999999429,22.35999999999429,0,2
16.729999999999322,3.9999999999892566,22.36499999999429,22.36499999999429,0,2
16.739999999999323,3.9999999999892566,22.369999999994292,22.369999999994292,0,2
16.749999999999325,3.9999999999892566,22.37499999999429,22.37499999999429,0,2
16.759999999999323,3.9999999999892566,22.37999999999429,22.37999999999429,0,2
16.76999999999932,3.9999999999892566,22.38499999999429,22.38499999999429,0,2
16.779999999999323,3.9999999999892566,22.389999999994288,22.389999999994288,0,2
16.789999999999324,3.9999999999892566,22.39499999999429,22.39499999999429,0,2
16.799999999999322,3.9999999999892566,22.39999999999429,22.39999999999429,0,2
16.80999999999932,3.9999999999892566,22.40499999999429,22.40499999999429,0,2
16.81999999999932,3.9999999999892566,22.40999999999429,22.40999999999429,0,2
16.829999999999323,3.9999999999892566,22.41499999999429,22.41499999999429,0,2
16.83999999999932,3.9999999999892566,22.41999999999429,22.41999999999429,0,2
16.84999999999932,3.9999999999892566,22.424999999994288,22.424999999994288,0,2
16.85999999999932,3.9999999999892566,22.429999999994287,22.429999999994287,0,2
16.869999999999322,3.9999999999892566,22.43499999999429,22.43499999999429,0,2
16.87999999999932,3.9999999999892566,22.43999999999429,22.43999999999429,0,2
16.88999999999932,3.9999999999892566,22.444999999994288,22.444999999994288,0,2
16.89999999999932,3.9999999999892566,22.44999999999429,22.44999999999429,0,2
16.90999999999932,3.9999999999892566,22.45499999999429,22.45499999999429,0,2
16.91999999999932,3.9999999999892566,22.459999999994288,22.459999999994288,0,2
16.929999999999318,3.9999999999892566,22.464999999994287,22.464999999994287,0,2
16.93999999999932,3.9999999999892566,22.469999999994286,22.469999999994286,0,2
16.94999999999932,3.9999999999892566,22.47499999999429,22.47499999999429,0,2
16.95999999999932,3.9999999999892566,22.479999999994288,22.479999999994288,0,2
16.969999999999317,3.9999999999892566,22.484999999994287,22.484999999994287,0,2
16.97999999999932,3.9999999999892566,22.48999999999429,22.48999999999429,0,2
16.98999999999932,3.9999999999892566,22.49499999999429,22.49499999999429,0,2
16.999999999999318,3.9999999999892566,22.499999999994287,22.499999999994287,0,2
17.009999999999316,3.9999999999892566,22.504999999994286,22.504999999994286,0,2
17.019999999999314,3.9999999999892566,22.509999999994285,22.509999999994285,0,2
17.02999999999932,3.9999999999892566,22.514999999994288,22.514999999994288,0,2
17.039999999999317,3.9999999999892566,22.519999999994287,22.519999999994287,0,2
17.049999999999315,3.9999999999892566,22.524999999994286,22.524999999994286,0,2
17.05999999999932,3.9999999999892566,22.52999999999429,22.52999999999429,0,2
17.069999999999318,3.9999999999892566,22.534999999994287,22.534999999994287,0,2
17.079999999999316,3.9999999999892566,22.539999999994286,22.539999999994286,0,2
17.089999999999314,3.9999999999892566,22.544999999994285,22.544999999994285,0,2
17.099999999999312,3.9999999999892566,22.549999999994284,22.549999999994284,0,2
17.109999999999317,3.9999999999892566,22.554999999994287,22.554999999994287,0,2
17.119999999999315,3.9999999999892566,22.559999999994286,22.559999999994286,0,2
17.129999999999313,3.9999999999892566,22.564999999994285,22.564999999994285,0,2
17.13999999999932,3.9999999999892566,22.569999999994288,22.569999999994288,0,2
17.149999999999316,3.9999999999892566,22.574999999994287,22.574999999994287,0,2
17.159999999999314,3.9999999999892566,22.579999999994286,22.579999999994286,0,2
